split,video_name,frame_count,infer_frame_count,missing_count,extra_count,infer_dir_exists,none_file_exists,none_count,none_out_of_range_count,none_not_missing_count,missing_not_in_none_count,missing_examples,extra_examples,none_examples,none_out_of_range_examples,none_not_missing_examples,missing_not_in_none_examples
train,0078_01_0119.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_01_0120.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_01_0121.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_01_0123.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0078_01_0126.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_01_0127.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0078_01_0128.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0001.mp4,85,85,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0002.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0005.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0006.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0007.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0008.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0011.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0012.mp4,94,94,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0013.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0015.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0019.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0020.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0022.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0024.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0026.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0027.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0028.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0029.mp4,81,81,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0030.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0031.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0034.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0036.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0037.mp4,73,73,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0042.mp4,106,106,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0043.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0044.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0047.mp4,121,121,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0049.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0051.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0052.mp4,93,93,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0054.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0057.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0059.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0060.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0065.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0066.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0067.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0068.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0072.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0075.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0079.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0080.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0081.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0082.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0085.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0086.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0089.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0091.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0099.mp4,74,74,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0101.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0102.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0105.mp4,98,98,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0106.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0107.mp4,73,73,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0109.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0115.mp4,67,67,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0116.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0117.mp4,83,83,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0118.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0119.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0120.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0121.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0122.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0125.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0126.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0127.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0129.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0131.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0132.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0133.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0134.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0135.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0137.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0139.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0140.mp4,73,73,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0145.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
train,0078_02_0146.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0003.mp4,91,91,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0007.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0012.mp4,121,121,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0016.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0018.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0019.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0020.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_03_0021.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_05_0004.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
train,0078_05_0006.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0001.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0003.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0008.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0009.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0013.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0016.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0017.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0019.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0022.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0024.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0025.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0026.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0027.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0028.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0031.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0033.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0041.mp4,116,116,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0044.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0045.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0050.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0052.mp4,73,73,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0053.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0054.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0055.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0056.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0078_06_0057.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0079_00_0006.mp4,84,84,0,0,1,0,0,0,0,0,,,,,,
train,0079_00_0008.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0004.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0006.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0007.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0008.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0009.mp4,78,78,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0010.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0011.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0012.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0017.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0025.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0079_01_0028.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0004.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0006.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0008.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0009.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0012.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0017.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0019.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0021.mp4,105,105,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0024.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0079_02_0028.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0001.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0003.mp4,71,71,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0006.mp4,67,67,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0009.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0013.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0055.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0056.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0058.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0059.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0079_03_0077.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0079_05_0001.mp4,76,76,0,0,1,0,0,0,0,0,,,,,,
train,0079_06_0006.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
train,0079_06_0007.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0079_06_0010.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0002.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0003.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0004.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0006.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0008.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0009.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0011.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0012.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0015.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0021.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0023.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0028.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0029.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0035.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0036.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0038.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0039.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0040.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0050.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0051.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0052.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0053.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0054.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0057.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0061.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0067.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0068.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0069.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0072.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0073.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0074.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0075.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0076.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0079.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0080.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0084.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0085.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0087.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0088.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0089.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0092.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0093.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0095.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0098.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0099.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0100.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0102.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0103.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0104.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0105.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0106.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0109.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0110.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0111.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0114.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0116.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0117.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0120.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0122.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0125.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0127.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0128.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0129.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0131.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0134.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0136.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0138.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0139.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0140.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0143.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0144.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0145.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0146.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0153.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0154.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0155.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0156.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0157.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0158.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0159.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0080_01_0161.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0080_02_0009.mp4,67,67,0,0,1,0,0,0,0,0,,,,,,
train,0080_02_0010.mp4,99,99,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0001.mp4,89,89,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0002.mp4,75,75,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0003.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0004.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0005.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0008.mp4,44,44,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0010.mp4,87,87,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0011.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
train,0080_03_0012.mp4,92,92,0,0,1,0,0,0,0,0,,,,,,
train,0080_05_0002.mp4,98,98,0,0,1,0,0,0,0,0,,,,,,
train,0080_06_0002.mp4,57,57,0,0,1,0,0,0,0,0,,,,,,
train,0080_06_0003.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0080_06_0004.mp4,124,124,0,0,1,0,0,0,0,0,,,,,,
train,0080_06_0006.mp4,86,86,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0007.mp4,87,87,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0009.mp4,128,128,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0011.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0013.mp4,102,102,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0014.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0015.mp4,113,113,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0016.mp4,148,148,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0017.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0020.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0021.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0023.mp4,83,83,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0024.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0025.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0034.mp4,147,147,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0035.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0037.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0038.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0039.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0040.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0042.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0044.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0045.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0047.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0050.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0051.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0052.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0053.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0055.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_01_0056.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0001.mp4,68,68,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0002.mp4,130,130,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0003.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0005.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0007.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0009.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0010.mp4,42,42,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0013.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0014.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0015.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0016.mp4,57,57,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0017.mp4,69,69,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0022.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0023.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0024.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0026.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0028.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0029.mp4,122,122,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0031.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0032.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0036.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0037.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0038.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0039.mp4,92,92,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0040.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0041.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0045.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0049.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0050.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0051.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0052.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0057.mp4,79,79,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0060.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0061.mp4,50,50,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0062.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0066.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0068.mp4,115,115,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0074.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0075.mp4,71,71,0,0,1,0,0,0,0,0,,,,,,
train,0081_02_0078.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_03_0001.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0002.mp4,104,104,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0006.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0009.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0011.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0014.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0016.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0017.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0021.mp4,125,125,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0023.mp4,53,53,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0026.mp4,112,112,0,0,1,0,0,0,0,0,,,,,,
train,0081_05_0027.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0081_06_0001.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
train,0081_06_0002.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
train,0081_06_0004.mp4,110,110,0,0,1,0,0,0,0,0,,,,,,
train,0081_06_0010.mp4,121,121,0,0,1,0,0,0,0,0,,,,,,
train,0081_06_0011.mp4,81,81,0,0,1,0,0,0,0,0,,,,,,
train,0082_00_0001.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
train,0082_01_0001.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
train,0082_01_0009.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
train,0082_01_0010.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
train,0082_01_0011.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
train,0082_01_0013.mp4,112,112,0,0,1,0,0,0,0,0,,,,,,
